packet_id,symbol,feed_type,source_clock,canonical_utc,drift_ms
pkt_1h_1878,BTC-USD,L1,1765541710.7400663,2025-12-12T12:15:10.761521Z,21.454830984756644
pkt_1h_1879,BTC-USD,L1,1765541711.7400663,2025-12-12T12:15:11.762233Z,22.16694449618548
pkt_1h_1880,BTC-USD,L1,1765541712.7400663,2025-12-12T12:15:12.745485Z,5.418744060437501
pkt_1h_1881,BTC-USD,L1,1765541713.7400663,2025-12-12T12:15:13.750873Z,10.806880765182415
pkt_1h_1882,BTC-USD,L1,1765541714.7400663,2025-12-12T12:15:14.751947Z,11.880497587559077
pkt_1h_1883,BTC-USD,L1,1765541715.7400663,2025-12-12T12:15:15.746498Z,6.431313765238812
pkt_1h_1884,BTC-USD,L1,1765541716.7400663,2025-12-12T12:15:16.751563Z,11.496969952309405
pkt_1h_1885,BTC-USD,L1,1765541717.7400663,2025-12-12T12:15:17.758609Z,18.54259549046515
pkt_1h_1886,BTC-USD,L1,1765541718.7400663,2025-12-12T12:15:18.753489Z,13.42328090382215
pkt_1h_1887,BTC-USD,L1,1765541719.7400663,2025-12-12T12:15:19.755595Z,15.528728877308875
pkt_1h_1888,BTC-USD,L1,1765541720.7400663,2025-12-12T12:15:20.751776Z,11.709202185560034
pkt_1h_1889,BTC-USD,L1,1765541721.7400663,2025-12-12T12:15:21.750456Z,10.389288953842204
pkt_1h_1890,BTC-USD,L1,1765541722.7400663,2025-12-12T12:15:22.744996Z,4.929907275334873
pkt_1h_1891,BTC-USD,L1,1765541723.7400663,2025-12-12T12:15:23.752123Z,12.0564752220022
pkt_1h_1892,BTC-USD,L1,1765541724.7400663,2025-12-12T12:15:24.742748Z,2.681531487235077
pkt_1h_1893,BTC-USD,L1,1765541725.7400663,2025-12-12T12:15:25.743589Z,3.522351958962279
pkt_1h_1894,BTC-USD,L1,1765541726.7400663,2025-12-12T12:15:26.752493Z,12.426493104333481
pkt_1h_1895,BTC-USD,L1,1765541727.7400663,2025-12-12T12:15:27.756822Z,16.756156325792904
pkt_1h_1896,BTC-USD,L1,1765541728.7400663,2025-12-12T12:15:28.752380Z,12.31400149572903
pkt_1h_1897,BTC-USD,L1,1765541729.7400663,2025-12-12T12:15:29.754690Z,14.62380601584274
pkt_1h_1898,BTC-USD,L1,1765541730.7400663,2025-12-12T12:15:30.745224Z,5.157367184873454
pkt_1h_1899,BTC-USD,L1,1765541731.7400663,2025-12-12T12:15:31.760651Z,20.584930207698225
pkt_1h_1900,BTC-USD,L1,1765541732.7400663,2025-12-12T12:15:32.754495Z,14.42899107637444
pkt_1h_1901,BTC-USD,L1,1765541733.7400663,2025-12-12T12:15:33.748870Z,8.803461740070324
pkt_1h_1902,BTC-USD,L1,1765541734.7400663,2025-12-12T12:15:34.754222Z,14.155636774462938
pkt_1h_1903,BTC-USD,L1,1765541735.7400663,2025-12-12T12:15:35.752635Z,12.56868895180563
pkt_1h_1904,BTC-USD,L1,1765541736.7400663,2025-12-12T12:15:36.745123Z,5.056797313828124
pkt_1h_1905,BTC-USD,L1,1765541737.7400663,2025-12-12T12:15:37.757378Z,17.311714385488493
pkt_1h_1906,BTC-USD,L1,1765541738.7400663,2025-12-12T12:15:38.749937Z,9.87103296716506
pkt_1h_1907,BTC-USD,L1,1765541739.7400663,2025-12-12T12:15:39.755596Z,15.530134495761086
pkt_1h_1908,BTC-USD,L1,1765541740.7400663,2025-12-12T12:15:40.749569Z,9.502475034073454
pkt_1h_1909,BTC-USD,L1,1765541741.7400663,2025-12-12T12:15:41.747821Z,7.754525711657655
pkt_1h_1910,BTC-USD,L1,1765541742.7400663,2025-12-12T12:15:42.757667Z,17.600516907027657
pkt_1h_1911,BTC-USD,L1,1765541743.7400663,2025-12-12T12:15:43.754303Z,14.23709880908752
pkt_1h_1912,BTC-USD,L1,1765541744.7400663,2025-12-12T12:15:44.759169Z,19.10239376997483
pkt_1h_1913,BTC-USD,L1,1765541745.7400663,2025-12-12T12:15:45.747977Z,7.911309755338267
pkt_1h_1914,BTC-USD,L1,1765541746.7400663,2025-12-12T12:15:46.750938Z,10.87156745619006
pkt_1h_1915,BTC-USD,L1,1765541747.7400663,2025-12-12T12:15:47.755077Z,15.010520807791519
pkt_1h_1916,BTC-USD,L1,1765541748.7400663,2025-12-12T12:15:48.749937Z,9.870209841581941
pkt_1h_1917,BTC-USD,L1,1765541749.7400663,2025-12-12T12:15:49.755916Z,15.84945882309011
pkt_1h_1918,BTC-USD,L1,1765541750.7400663,2025-12-12T12:15:50.749406Z,9.340122600733121
pkt_1h_1919,BTC-USD,L1,1765541751.7400663,2025-12-12T12:15:51.784706Z,44.63980821634344
pkt_1h_1920,BTC-USD,L1,1765541752.7400663,2025-12-12T12:15:52.751724Z,11.657745763155118
pkt_1h_1921,BTC-USD,L1,1765541753.7400663,2025-12-12T12:15:53.751873Z,11.807027881640185
pkt_1h_1922,BTC-USD,L1,1765541754.7400663,2025-12-12T12:15:54.749453Z,9.386741613540712
pkt_1h_1923,BTC-USD,L1,1765541755.7400663,2025-12-12T12:15:55.747006Z,6.939536501325554
pkt_1h_1924,BTC-USD,L1,1765541756.7400663,2025-12-12T12:15:56.761625Z,21.55903088134753
pkt_1h_1925,BTC-USD,L1,1765541757.7400663,2025-12-12T12:15:57.789634Z,49.568076531850124
pkt_1h_1926,BTC-USD,L1,1765541758.7400663,2025-12-12T12:15:58.757183Z,17.116393786993218
pkt_1h_1927,BTC-USD,L1,1765541759.7400663,2025-12-12T12:15:59.752994Z,12.927494538946778
pkt_1h_1928,BTC-USD,L1,1765541760.7400663,2025-12-12T12:16:00.751495Z,11.4288800794894
pkt_1h_1929,BTC-USD,L1,1765541761.7400663,2025-12-12T12:16:01.755437Z,15.370259316425926
pkt_1h_1930,BTC-USD,L1,1765541762.7400663,2025-12-12T12:16:02.757798Z,17.731844501068423
pkt_1h_1931,BTC-USD,L1,1765541763.7400663,2025-12-12T12:16:03.752589Z,12.522395808828223
pkt_1h_1932,BTC-USD,L1,1765541764.7400663,2025-12-12T12:16:04.749592Z,9.525487588931526
pkt_1h_1933,BTC-USD,L1,1765541765.7400663,2025-12-12T12:16:05.752212Z,12.14598615173185
pkt_1h_1934,BTC-USD,L1,1765541766.7400663,2025-12-12T12:16:06.745733Z,5.666379467090514
pkt_1h_1935,BTC-USD,L1,1765541767.7400663,2025-12-12T12:16:07.759583Z,19.517070244360944
pkt_1h_1936,BTC-USD,L1,1765541768.7400663,2025-12-12T12:16:08.753202Z,13.135543946435742
pkt_1h_1937,BTC-USD,L1,1765541769.7400663,2025-12-12T12:16:09.757221Z,17.154340519661645
pkt_1h_1938,BTC-USD,L1,1765541770.7400663,2025-12-12T12:16:10.748836Z,8.769330773687955
pkt_1h_1939,BTC-USD,L1,1765541771.7400663,2025-12-12T12:16:11.757899Z,17.832645472578296
pkt_1h_1940,BTC-USD,L1,1765541772.7400663,2025-12-12T12:16:12.757439Z,17.37265321988766
pkt_1h_1941,BTC-USD,L1,1765541773.7400663,2025-12-12T12:16:13.744344Z,4.2781374320846055
pkt_1h_1942,BTC-USD,L1,1765541774.7400663,2025-12-12T12:16:14.755061Z,14.99499684514511
pkt_1h_1943,BTC-USD,L1,1765541775.7400663,2025-12-12T12:16:15.754430Z,14.36341247433251
pkt_1h_1944,BTC-USD,L1,1765541776.7400663,2025-12-12T12:16:16.747781Z,7.7145560556546116
pkt_1h_1945,BTC-USD,L1,1765541777.7400663,2025-12-12T12:16:17.749879Z,9.812417756904235
pkt_1h_1946,BTC-USD,L1,1765541778.7400663,2025-12-12T12:16:18.749648Z,9.581759420219296
pkt_1h_1947,BTC-USD,L1,1765541779.7400663,2025-12-12T12:16:19.748473Z,8.406717936846848
pkt_1h_1948,BTC-USD,L1,1765541780.7400663,2025-12-12T12:16:20.759986Z,19.9193072766622
pkt_1h_1949,BTC-USD,L1,1765541781.7400663,2025-12-12T12:16:21.756612Z,16.545496379742264
pkt_1h_1950,BTC-USD,L1,1765541782.7400663,2025-12-12T12:16:22.751842Z,11.77541826572308
pkt_1h_1951,BTC-USD,L1,1765541783.7400663,2025-12-12T12:16:23.752055Z,11.98893769553566
pkt_1h_1952,BTC-USD,L1,1765541784.7400663,2025-12-12T12:16:24.753497Z,13.430772470037383
pkt_1h_1953,BTC-USD,L1,1765541785.7400663,2025-12-12T12:16:25.746994Z,6.927378322167967
pkt_1h_1954,BTC-USD,L1,1765541786.7400663,2025-12-12T12:16:26.753870Z,13.803683635150145
pkt_1h_1955,BTC-USD,L1,1765541787.7400663,2025-12-12T12:16:27.751834Z,11.767554773940699
pkt_1h_1956,BTC-USD,L1,1765541788.7400663,2025-12-12T12:16:28.746932Z,6.866066280574579
pkt_1h_1957,BTC-USD,L1,1765541789.7400663,2025-12-12T12:16:29.753792Z,13.726048730087548
pkt_1h_1958,BTC-USD,L1,1765541790.7400663,2025-12-12T12:16:30.751257Z,11.191211082262608
pkt_1h_1959,BTC-USD,L1,1765541791.7400663,2025-12-12T12:16:31.754696Z,14.629652917552711
pkt_1h_1960,BTC-USD,L1,1765541792.7400663,2025-12-12T12:16:32.750037Z,9.970327101149731
pkt_1h_1961,BTC-USD,L1,1765541793.7400663,2025-12-12T12:16:33.749716Z,9.649164869353124
pkt_1h_1962,BTC-USD,L1,1765541794.7400663,2025-12-12T12:16:34.744315Z,4.248479002321661
pkt_1h_1963,BTC-USD,L1,1765541795.7400663,2025-12-12T12:16:35.749403Z,9.336123773020997
pkt_1h_1964,BTC-USD,L1,1765541796.7400663,2025-12-12T12:16:36.753024Z,12.957744641922307
pkt_1h_1965,BTC-USD,L1,1765541797.7400663,2025-12-12T12:16:37.748199Z,8.132211878045297
pkt_1h_1966,BTC-USD,L1,1765541798.7400663,2025-12-12T12:16:38.755756Z,15.689694896930062
pkt_1h_1967,BTC-USD,L1,1765541799.7400663,2025-12-12T12:16:39.742899Z,2.832511583475192
pkt_1h_1968,BTC-USD,L1,1765541800.7400663,2025-12-12T12:16:40.747741Z,7.674988687963684
pkt_1h_1969,BTC-USD,L1,1765541801.7400663,2025-12-12T12:16:41.762150Z,22.08379201958138
pkt_1h_1970,BTC-USD,L1,1765541802.7400663,2025-12-12T12:16:42.741877Z,1.8104019731770364
pkt_1h_1971,BTC-USD,L1,1765541803.7400663,2025-12-12T12:16:43.755881Z,15.814368866858462
pkt_1h_1972,BTC-USD,L1,1765541804.7400663,2025-12-12T12:16:44.742947Z,2.8806873072310104
pkt_1h_1973,BTC-USD,L1,1765541805.7400663,2025-12-12T12:16:45.749782Z,9.715990148676116
pkt_1h_1974,BTC-USD,L1,1765541806.7400663,2025-12-12T12:16:46.748639Z,8.573116034778778
pkt_1h_1975,BTC-USD,L1,1765541807.7400663,2025-12-12T12:16:47.747943Z,7.876692805171422
pkt_1h_1976,BTC-USD,L1,1765541808.7400663,2025-12-12T12:16:48.755453Z,15.386458768176407
pkt_1h_1977,BTC-USD,L1,1765541809.7400663,2025-12-12T12:16:49.751750Z,11.683978381741694
pkt_1h_1978,BTC-USD,L1,1765541810.7400663,2025-12-12T12:16:50.759195Z,19.129053506440805
pkt_1h_1979,BTC-USD,L1,1765541811.7400663,2025-12-12T12:16:51.747129Z,7.062937050007988
pkt_1h_1980,BTC-USD,L1,1765541812.7400663,2025-12-12T12:16:52.741066Z,1.0
pkt_1h_1981,BTC-USD,L1,1765541813.7400663,2025-12-12T12:16:53.753396Z,13.330004474682033
pkt_1h_1982,BTC-USD,L1,1765541814.7400663,2025-12-12T12:16:54.753766Z,13.69969939578574
pkt_1h_1983,BTC-USD,L1,1765541815.7400663,2025-12-12T12:16:55.759613Z,19.546391934373723
pkt_1h_1984,BTC-USD,L1,1765541816.7400663,2025-12-12T12:16:56.749907Z,9.840869859153488
pkt_1h_1985,BTC-USD,L1,1765541817.7400663,2025-12-12T12:16:57.745502Z,5.435685450045738
pkt_1h_1986,BTC-USD,L1,1765541818.7400663,2025-12-12T12:16:58.752021Z,11.954674262590165
pkt_1h_1987,BTC-USD,L1,1765541819.7400663,2025-12-12T12:16:59.757645Z,17.578583192067356
pkt_1h_1988,BTC-USD,L1,1765541820.7400663,2025-12-12T12:17:00.747703Z,7.636836416463412
pkt_1h_1989,BTC-USD,L1,1765541821.7400663,2025-12-12T12:17:01.753355Z,13.288906567008045
pkt_1h_1990,BTC-USD,L1,1765541822.7400663,2025-12-12T12:17:02.750469Z,10.402842170033354
pkt_1h_1991,BTC-USD,L1,1765541823.7400663,2025-12-12T12:17:03.748837Z,8.771219754499567
pkt_1h_1992,BTC-USD,L1,1765541824.7400663,2025-12-12T12:17:04.750649Z,10.582849547781745
pkt_1h_1993,BTC-USD,L1,1765541825.7400663,2025-12-12T12:17:05.750902Z,10.835686113640389
pkt_1h_1994,BTC-USD,L1,1765541826.7400663,2025-12-12T12:17:06.754739Z,14.672670592077992
pkt_1h_1995,BTC-USD,L1,1765541827.7400663,2025-12-12T12:17:07.749574Z,9.507743514934122
pkt_1h_1996,BTC-USD,L1,1765541828.7400663,2025-12-12T12:17:08.747658Z,7.591600271552865
pkt_1h_1997,BTC-USD,L1,1765541829.7400663,2025-12-12T12:17:09.745649Z,5.582902683840756
pkt_1h_1998,BTC-USD,L1,1765541830.7400663,2025-12-12T12:17:10.752929Z,12.863130541615716
pkt_1h_1999,BTC-USD,L1,1765541831.7400663,2025-12-12T12:17:11.750067Z,10.001115229376824
pkt_1h_2000,BTC-USD,L1,1765541832.7400663,2025-12-12T12:17:12.755538Z,15.471823933595324
pkt_1h_2001,BTC-USD,L1,1765541833.7400663,2025-12-12T12:17:13.751635Z,11.568696918689962
pkt_1h_2002,BTC-USD,L1,1765541834.7400663,2025-12-12T12:17:14.747329Z,7.262917153187853
pkt_1h_2003,BTC-USD,L1,1765541835.7400663,2025-12-12T12:17:15.752362Z,12.29548762077567
pkt_1h_2004,BTC-USD,L1,1765541836.7400663,2025-12-12T12:17:16.748494Z,8.427893579368977
pkt_1h_2005,BTC-USD,L1,1765541837.7400663,2025-12-12T12:17:17.746878Z,6.811478262431853
pkt_1h_2006,BTC-USD,L1,1765541838.7400663,2025-12-12T12:17:18.747309Z,7.2432271039219
pkt_1h_2007,BTC-USD,L1,1765541839.7400663,2025-12-12T12:17:19.764467Z,24.401286655393484
pkt_1h_2008,BTC-USD,L1,1765541840.7400663,2025-12-12T12:17:20.759444Z,19.37811860261974
pkt_1h_2009,BTC-USD,L1,1765541841.7400663,2025-12-12T12:17:21.753622Z,13.55568731300212
pkt_1h_2010,BTC-USD,L1,1765541842.7400663,2025-12-12T12:17:22.746425Z,6.358442997231357
pkt_1h_2011,BTC-USD,L1,1765541843.7400663,2025-12-12T12:17:23.752672Z,12.60549030935389
pkt_1h_2012,BTC-USD,L1,1765541844.7400663,2025-12-12T12:17:24.753160Z,13.093151658601041
pkt_1h_2013,BTC-USD,L1,1765541845.7400663,2025-12-12T12:17:25.741066Z,1.0
pkt_1h_2014,BTC-USD,L1,1765541846.7400663,2025-12-12T12:17:26.760172Z,20.105798993845102
pkt_1h_2015,BTC-USD,L1,1765541847.7400663,2025-12-12T12:17:27.760041Z,19.97427171910605
pkt_1h_2016,BTC-USD,L1,1765541848.7400663,2025-12-12T12:17:28.751696Z,11.629869651428596
pkt_1h_2017,BTC-USD,L1,1765541849.7400663,2025-12-12T12:17:29.758322Z,18.25595585864792
pkt_1h_2018,BTC-USD,L1,1765541850.7400663,2025-12-12T12:17:30.749443Z,9.376927029743623
pkt_1h_2019,BTC-USD,L1,1765541851.7400663,2025-12-12T12:17:31.756253Z,16.186500375550153
pkt_1h_2020,BTC-USD,L1,1765541852.7400663,2025-12-12T12:17:32.754054Z,13.987352044304922
pkt_1h_2021,BTC-USD,L1,1765541853.7400663,2025-12-12T12:17:33.751618Z,11.552200487545214
pkt_1h_2022,BTC-USD,L1,1765541854.7400663,2025-12-12T12:17:34.747206Z,7.140182114030884
pkt_1h_2023,BTC-USD,L1,1765541855.7400663,2025-12-12T12:17:35.746835Z,6.768964066354828
pkt_1h_2024,BTC-USD,L1,1765541856.7400663,2025-12-12T12:17:36.750967Z,10.900690062422584
pkt_1h_2025,BTC-USD,L1,1765541857.7400663,2025-12-12T12:17:37.750676Z,10.60927427365899
pkt_1h_2026,BTC-USD,L1,1765541858.7400663,2025-12-12T12:17:38.749338Z,9.272178240968863
pkt_1h_2027,BTC-USD,L1,1765541859.7400663,2025-12-12T12:17:39.762245Z,22.178764483346416
pkt_1h_2028,BTC-USD,L1,1765541860.7400663,2025-12-12T12:17:40.757504Z,17.43765923718491
pkt_1h_2029,BTC-USD,L1,1765541861.7400663,2025-12-12T12:17:41.748173Z,8.106236811405301
pkt_1h_2030,BTC-USD,L1,1765541862.7400663,2025-12-12T12:17:42.745415Z,5.348379132116794
pkt_1h_2031,BTC-USD,L1,1765541863.7400663,2025-12-12T12:17:43.754221Z,14.154575715732989
pkt_1h_2032,BTC-USD,L1,1765541864.7400663,2025-12-12T12:17:44.749259Z,9.192946783780146
pkt_1h_2033,BTC-USD,L1,1765541865.7400663,2025-12-12T12:17:45.749139Z,9.072235246792275
pkt_1h_2034,BTC-USD,L1,1765541866.7400663,2025-12-12T12:17:46.748743Z,8.676837561085291
pkt_1h_2035,BTC-USD,L1,1765541867.7400663,2025-12-12T12:17:47.752192Z,12.126293781013201
pkt_1h_2036,BTC-USD,L1,1765541868.7400663,2025-12-12T12:17:48.752792Z,12.725961193535252
pkt_1h_2037,BTC-USD,L1,1765541869.7400663,2025-12-12T12:17:49.788384Z,48.31762340928281
pkt_1h_2038,BTC-USD,L1,1765541870.7400663,2025-12-12T12:17:50.742166Z,2.0992924551485714
pkt_1h_2039,BTC-USD,L1,1765541871.7400663,2025-12-12T12:17:51.754129Z,14.063128641588108
pkt_1h_2040,BTC-USD,L1,1765541872.7400663,2025-12-12T12:17:52.753094Z,13.028120032105377
pkt_1h_2041,BTC-USD,L1,1765541873.7400663,2025-12-12T12:17:53.759612Z,19.545458042188233
pkt_1h_2042,BTC-USD,L1,1765541874.7400663,2025-12-12T12:17:54.747947Z,7.880899765004988
pkt_1h_2043,BTC-USD,L1,1765541875.7400663,2025-12-12T12:17:55.756231Z,16.16423786344107
pkt_1h_2044,BTC-USD,L1,1765541876.7400663,2025-12-12T12:17:56.746166Z,6.099108570163308
pkt_1h_2045,BTC-USD,L1,1765541877.7400663,2025-12-12T12:17:57.753854Z,13.787304409515244
pkt_1h_2046,BTC-USD,L1,1765541878.7400663,2025-12-12T12:17:58.756688Z,16.621914720275065
pkt_1h_2047,BTC-USD,L1,1765541879.7400663,2025-12-12T12:17:59.752022Z,11.955364788906417
pkt_1h_2048,BTC-USD,L1,1765541880.7400663,2025-12-12T12:18:00.749912Z,9.845576010491966
pkt_1h_2049,BTC-USD,L1,1765541881.7400663,2025-12-12T12:18:01.744058Z,3.991287258022833
pkt_1h_2050,BTC-USD,L1,1765541882.7400663,2025-12-12T12:18:02.755792Z,15.726137903541215
pkt_1h_2051,BTC-USD,L1,1765541883.7400663,2025-12-12T12:18:03.755975Z,15.908977724754406
pkt_1h_2052,BTC-USD,L1,1765541884.7400663,2025-12-12T12:18:04.755896Z,15.829890177185018
pkt_1h_2053,BTC-USD,L1,1765541885.7400663,2025-12-12T12:18:05.747751Z,7.684716856357502
pkt_1h_2054,BTC-USD,L1,1765541886.7400663,2025-12-12T12:18:06.755662Z,15.595600039508618
pkt_1h_2055,BTC-USD,L1,1765541887.7400663,2025-12-12T12:18:07.751434Z,11.367505744180486
pkt_1h_2056,BTC-USD,L1,1765541888.7400663,2025-12-12T12:18:08.757182Z,17.115333060232146
pkt_1h_2057,BTC-USD,L1,1765541889.7400663,2025-12-12T12:18:09.745949Z,5.882704494504551
pkt_1h_2058,BTC-USD,L1,1765541890.7400663,2025-12-12T12:18:10.752134Z,12.068126458438146
pkt_1h_2059,BTC-USD,L1,1765541891.7400663,2025-12-12T12:18:11.752971Z,12.904625631270912
pkt_1h_2060,BTC-USD,L1,1765541892.7400663,2025-12-12T12:18:12.751290Z,11.223370194273658
pkt_1h_2061,BTC-USD,L1,1765541893.7400663,2025-12-12T12:18:13.756914Z,16.847444849751696
pkt_1h_2062,BTC-USD,L1,1765541894.7400663,2025-12-12T12:18:14.753497Z,13.431112667731206
pkt_1h_2063,BTC-USD,L1,1765541895.7400663,2025-12-12T12:18:15.762486Z,22.419584961126695
pkt_1h_2064,BTC-USD,L1,1765541896.7400663,2025-12-12T12:18:16.748284Z,8.217724161143177
pkt_1h_2065,BTC-USD,L1,1765541897.7400663,2025-12-12T12:18:17.743873Z,3.8068161606299356
pkt_1h_2066,BTC-USD,L1,1765541898.7400663,2025-12-12T12:18:18.758500Z,18.433667974471163
pkt_1h_2067,BTC-USD,L1,1765541899.7400663,2025-12-12T12:18:19.754802Z,14.736158354006431
pkt_1h_2068,BTC-USD,L1,1765541900.7400663,2025-12-12T12:18:20.749455Z,9.38864068969308
pkt_1h_2069,BTC-USD,L1,1765541901.7400663,2025-12-12T12:18:21.747988Z,7.92152759411806
pkt_1h_2070,BTC-USD,L1,1765541902.7400663,2025-12-12T12:18:22.749084Z,9.018133137337612
pkt_1h_2071,BTC-USD,L1,1765541903.7400663,2025-12-12T12:18:23.756669Z,16.602990531980073
pkt_1h_2072,BTC-USD,L1,1765541904.7400663,2025-12-12T12:18:24.760190Z,20.123636068985277
pkt_1h_2073,BTC-USD,L1,1765541905.7400663,2025-12-12T12:18:25.759751Z,19.68491721750343
pkt_1h_2074,BTC-USD,L1,1765541906.7400663,2025-12-12T12:18:26.750308Z,10.242008916066686
pkt_1h_2075,BTC-USD,L1,1765541907.7400663,2025-12-12T12:18:27.750974Z,10.907305955007988
pkt_1h_2076,BTC-USD,L1,1765541908.7400663,2025-12-12T12:18:28.749912Z,9.845317368279227
pkt_1h_2077,BTC-USD,L1,1765541909.7400663,2025-12-12T12:18:29.761943Z,21.87644540381389
pkt_1h_2078,BTC-USD,L1,1765541910.7400663,2025-12-12T12:18:30.750701Z,10.634549906451044
pkt_1h_2079,BTC-USD,L1,1765541911.7400663,2025-12-12T12:18:31.752351Z,12.28489553583547
pkt_1h_2080,BTC-USD,L1,1765541912.7400663,2025-12-12T12:18:32.749705Z,9.638822278400326
pkt_1h_2081,BTC-USD,L1,1765541913.7400663,2025-12-12T12:18:33.750551Z,10.484359856163342
pkt_1h_2082,BTC-USD,L1,1765541914.7400663,2025-12-12T12:18:34.756253Z,16.186946977570383
pkt_1h_2083,BTC-USD,L1,1765541915.7400663,2025-12-12T12:18:35.744105Z,4.038406975307616
pkt_1h_2084,BTC-USD,L1,1765541916.7400663,2025-12-12T12:18:36.754647Z,14.580546424957674
pkt_1h_2085,BTC-USD,L1,1765541917.7400663,2025-12-12T12:18:37.747067Z,7.000620072308322
pkt_1h_2086,BTC-USD,L1,1765541918.7400663,2025-12-12T12:18:38.756281Z,16.21464274871865
pkt_1h_2087,BTC-USD,L1,1765541919.7400663,2025-12-12T12:18:39.748868Z,8.801962149526588
pkt_1h_2088,BTC-USD,L1,1765541920.7400663,2025-12-12T12:18:40.750196Z,10.129324486544075
pkt_1h_2089,BTC-USD,L1,1765541921.7400663,2025-12-12T12:18:41.748247Z,8.181075066108862
pkt_1h_2090,BTC-USD,L1,1765541922.7400663,2025-12-12T12:18:42.752605Z,12.539216678362937
pkt_1h_2091,BTC-USD,L1,1765541923.7400663,2025-12-12T12:18:43.758478Z,18.412081666026666
pkt_1h_2092,BTC-USD,L1,1765541924.7400663,2025-12-12T12:18:44.748935Z,8.868917974168998
pkt_1h_2093,BTC-USD,L1,1765541925.7400663,2025-12-12T12:18:45.747472Z,7.405494361155391
pkt_1h_2094,BTC-USD,L1,1765541926.7400663,2025-12-12T12:18:46.755699Z,15.633163574242435
pkt_1h_2095,BTC-USD,L1,1765541927.7400663,2025-12-12T12:18:47.746187Z,6.120616789602146
pkt_1h_2096,BTC-USD,L1,1765541928.7400663,2025-12-12T12:18:48.750071Z,10.004820667371016
pkt_1h_2097,BTC-USD,L1,1765541929.7400663,2025-12-12T12:18:49.750932Z,10.865363830811907
pkt_1h_2098,BTC-USD,L1,1765541930.7400663,2025-12-12T12:18:50.753412Z,13.345626616879885
pkt_1h_2099,BTC-USD,L1,1765541931.7400663,2025-12-12T12:18:51.746254Z,6.188027693423251
pkt_1h_2100,BTC-USD,L1,1765541932.7400663,2025-12-12T12:18:52.754431Z,14.364742734715623
pkt_1h_2101,BTC-USD,L1,1765541933.7400663,2025-12-12T12:18:53.759311Z,19.244834560427574
pkt_1h_2102,BTC-USD,L1,1765541934.7400663,2025-12-12T12:18:54.748249Z,8.182880970928274
pkt_1h_2103,BTC-USD,L1,1765541935.7400663,2025-12-12T12:18:55.753867Z,13.800452098495498
pkt_1h_2104,BTC-USD,L1,1765541936.7400663,2025-12-12T12:18:56.745620Z,5.553928132619257
pkt_1h_2105,BTC-USD,L1,1765541937.7400663,2025-12-12T12:18:57.754432Z,14.36587303037128
pkt_1h_2106,BTC-USD,L1,1765541938.7400663,2025-12-12T12:18:58.752524Z,12.458144828808962
pkt_1h_2107,BTC-USD,L1,1765541939.7400663,2025-12-12T12:18:59.750233Z,10.166708696120356
pkt_1h_2108,BTC-USD,L1,1765541940.7400663,2025-12-12T12:19:00.753557Z,13.490702651027352
pkt_1h_2109,BTC-USD,L1,1765541941.7400663,2025-12-12T12:19:01.749488Z,9.421794427227207
pkt_1h_2110,BTC-USD,L1,1765541942.7400663,2025-12-12T12:19:02.755999Z,15.93283817802142
pkt_1h_2111,BTC-USD,L1,1765541943.7400663,2025-12-12T12:19:03.753329Z,13.262788097374191
pkt_1h_2112,BTC-USD,L1,1765541944.7400663,2025-12-12T12:19:04.751878Z,11.811457576961843
pkt_1h_2113,BTC-USD,L1,1765541945.7400663,2025-12-12T12:19:05.748435Z,8.369026770333605
pkt_1h_2114,BTC-USD,L1,1765541946.7400663,2025-12-12T12:19:06.752632Z,12.56587031011678
pkt_1h_2115,BTC-USD,L1,1765541947.7400663,2025-12-12T12:19:07.755749Z,15.682691099741302
pkt_1h_2116,BTC-USD,L1,1765541948.7400663,2025-12-12T12:19:08.754864Z,14.797538145160699
pkt_1h_2117,BTC-USD,L1,1765541949.7400663,2025-12-12T12:19:09.752923Z,12.856987823794244
pkt_1h_2118,BTC-USD,L1,1765541950.7400663,2025-12-12T12:19:10.769671Z,29.604784094883424
pkt_1h_2119,BTC-USD,L1,1765541951.7400663,2025-12-12T12:19:11.752776Z,12.70945016608921
pkt_1h_2120,BTC-USD,L1,1765541952.7400663,2025-12-12T12:19:12.750769Z,10.703141445534278
pkt_1h_2121,BTC-USD,L1,1765541953.7400663,2025-12-12T12:19:13.752108Z,12.041241224132548
pkt_1h_2122,BTC-USD,L1,1765541954.7400663,2025-12-12T12:19:14.753177Z,13.110346331281843
pkt_1h_2123,BTC-USD,L1,1765541955.7400663,2025-12-12T12:19:15.761407Z,21.340612047207344
pkt_1h_2124,BTC-USD,L1,1765541956.7400663,2025-12-12T12:19:16.748607Z,8.540596936759725
pkt_1h_2125,BTC-USD,L1,1765541957.7400663,2025-12-12T12:19:17.750935Z,10.86862560418774
pkt_1h_2126,BTC-USD,L1,1765541958.7400663,2025-12-12T12:19:18.753546Z,13.479833378200988
pkt_1h_2127,BTC-USD,L1,1765541959.7400663,2025-12-12T12:19:19.757465Z,17.398299441638354
pkt_1h_2128,BTC-USD,L1,1765541960.7400663,2025-12-12T12:19:20.749037Z,8.971085078098485
pkt_1h_2129,BTC-USD,L1,1765541961.7400663,2025-12-12T12:19:21.748911Z,8.845055810565071
pkt_1h_2130,BTC-USD,L1,1765541962.7400663,2025-12-12T12:19:22.752394Z,12.328100548133468
pkt_1h_2131,BTC-USD,L1,1765541963.7400663,2025-12-12T12:19:23.751445Z,11.37883864366999
